id,name,url,platform,catalog_type,government_level,country,country_name,owner_name,owner_type,api_endpoint,dataset_count,status
orcamentoaberto.prefeitura.sp.gov.br,Orçamento Aberto - Prefeitura de São Paulo,https://orcamentoaberto.prefeitura.sp.gov.br,ckan,Open data portal,local,BR,Brazil,Prefeitura Municipal de São Paulo,Local government,https://orcamentoaberto.prefeitura.sp.gov.br/api/3,104,active
acikveri.ordu.bel.tr,Ordu Metropolitan Municipality Open Data Platform,https://acikveri.ordu.bel.tr,ckan,Open data portal,state,TR,Turkey,Ordu Metropolitan Municipality,Regional government,https://acikveri.ordu.bel.tr/api/3,0,active
data.tokyo-omy-w.jp,Otemachi-Marunouchi-Yurakucho (OMY) Data Library!,https://data.tokyo-omy-w.jp,ckan,Open data portal,state,JP,Japan,Otemachi-Marunouchi-Yurakucho,Regional government,https://data.tokyo-omy-w.jp/api/3,23,active
opendata.mzp.cz,Otevřená data resortu životního prostředí,https://opendata.mzp.cz,ckan,Open data portal,federal,CZ,Czech Republic,Ministerstvo životního prostředí,Central government,https://opendata.mzp.cz/api/3,0,active
od.city.otsu.lg.jp,Otsu City Open Data Portal,https://od.city.otsu.lg.jp,ckan,Open data portal,local,JP,Japan,City of Otsu,Local government,https://od.city.otsu.lg.jp/api/3,0,active
app.podaci.gov.ba,Otvoreni podaci Bosnia and Herzegovina,http://app.podaci.gov.ba,ckan,Open data portal,federal,BA,Bosnia and Herzegovina,Council of Ministers of Bosnia and Herzegovina.,Central government,http://app.podaci.gov.ba/api/3,0,active
opendataprijedor.ba,Otvoreni podaci Grada Prijedor,https://opendataprijedor.ba,ckan,Open data portal,federal,BA,Bosnia and Herzegovina,Grad Prijedor,Local government,https://opendataprijedor.ba/api/3,0,active
opendata.virovitica.hr,Otvoreni podaci Virovitica,http://opendata.virovitica.hr,ckan,Open data portal,local,HR,Croatia,City of Virovitica,Local government,http://opendata.virovitica.hr/api/3,0,active
otwartedane.gdynia.pl,Otwarte Dane Gdynia,https://otwartedane.gdynia.pl,ckan,Open data portal,local,PL,Poland,Gdynia City Hall,Local government,https://otwartedane.gdynia.pl/api/3,270,active
opendata.gis.kolobrzeg.pl,Otwarte dane Kołobrzeg,http://opendata.gis.kolobrzeg.pl,ckan,Open data portal,local,PL,Poland,Urząd Miasta Kołobrzeg,Local government,http://opendata.gis.kolobrzeg.pl/api/3,71,active
otwartedane.lublin.eu,Otwarte Dane Miasta Lublin,https://otwartedane.lublin.eu,ckan,Open data portal,local,PL,Poland,Lublin City Hall,Local government,https://otwartedane.lublin.eu/api/3,169,active
opentourism.net,Outdooractive Open Data Portal,https://www.opentourism.net,ckan,Open data portal,federal,DE,Germany,Outdooractive,Business,https://www.opentourism.net/api/3,0,active
www1.city.tamba.lg.jp,Output must be CSV or JSON according to user request.,https://www1.city.tamba.lg.jp,ckan,Open data portal,local,JP,Japan,Tamba City,Local government,https://www1.city.tamba.lg.jp/api/3,0,active
data-portal.hpc.swin.edu.au,OzSTAR Data Catalog Portal,https://data-portal.hpc.swin.edu.au,ckan,Open data portal,state,AU,Australia,Swinburne University of Technology,Academy,https://data-portal.hpc.swin.edu.au/api/3,41,active
opendata.ozwillo.com,Ozwillo Open Data Portal,https://opendata.ozwillo.com,ckan,Open data portal,federal,FR,France,Ozwillo,Business,https://opendata.ozwillo.com/fr/api/3,0,active
pacificdata.org,Pacific Data Hub,https://pacificdata.org,ckan,Open data portal,federal,Oceania,Oceania,Pacific Community (SPC),International,https://pacificdata.org/data/api/3,0,active
satudata.padang.go.id,Padang City Government (Pemko Padang) Open Data Portal,https://satudata.padang.go.id,ckan,Open data portal,local,ID,Indonesia,Padang City Government (Pemko Padang),Local government,https://satudata.padang.go.id/api/3,484,active
datenportal.pado-projekt.de,PADO project Open Data Portal,https://datenportal.pado-projekt.de,ckan,Open data portal,federal,DE,Germany,PADO project,Academy,https://datenportal.pado-projekt.de/api/3,0,active
opendata.pandeglangkab.go.id,Pandeglangkab Open Data Portal,https://opendata.pandeglangkab.go.id,ckan,Open data portal,local,ID,Indonesia,Pandeglang Regency Government,Local government,https://opendata.pandeglangkab.go.id/api/3,1584,active
pandoradata.earth,Pandora a grassroots initiative,https://pandoradata.earth,ckan,Open data portal,federal,DE,Germany,Max Planck Computing and Data Facility,Academy,https://pandoradata.earth/api/3,82,active
datos.parcan.es,Parlamento de Canarias Open Data Portal,https://datos.parcan.es,ckan,Open data portal,state,ES,Spain,Parlamento de Canarias,Regional government,https://datos.parcan.es/api/3,4346,active
repository.participatorylab.org,ParticipatoryLab Repository,https://repository.participatorylab.org,ckan,Open data portal,federal,GR,Greece,The participatory LAB,Academy,,0,active
data.pasamanbaratkab.go.id,Pasaman Barat Regency Government Open Data Portal,https://data.pasamanbaratkab.go.id,ckan,Open data portal,local,ID,Indonesia,Pasaman Barat Regency Government,Local government,https://data.pasamanbaratkab.go.id/api/3,0,active
ckan.pdmo.go.th,PDMO data catalog  (Thailand),https://ckan.pdmo.go.th,ckan,Open data portal,federal,TH,Thailand,Public Debt Management Office (PDMO) (Thailand),Central government,https://ckan.pdmo.go.th/api/3,0,active
ckan.pearlpv-cost.eu,Pearl PV CKAN Repository,https://ckan.pearlpv-cost.eu,ckan,Open data portal,federal,EU,European Union,Performance and Reliability of Photovoltaic Systems. Evaluations of Large-Scale Monitoring Data,Academy,https://ckan.pearlpv-cost.eu/api/3,4,active
pei.dede.go.th,PEI DEDE Catalog,https://pei.dede.go.th,ckan,Open data portal,federal,TH,Thailand,"Department of Alternative Energy Development and Efficiency (DEDE), Thailand",Central government,https://pei.dede.go.th/api/3,116,active
data.pekalongankab.go.id,Pekalongan Regency Government Open Data Portal,https://data.pekalongankab.go.id,ckan,Open data portal,state,ID,Indonesia,Pekalongan Regency Government,Regional government,https://data.pekalongankab.go.id/api/3,2525,active
data.acehbaratkab.go.id,Pemerintah Kabupaten Aceh Barat Open Data Portal,https://data.acehbaratkab.go.id,ckan,Open data portal,state,ID,Indonesia,Pemerintah Kabupaten Aceh Barat,Regional government,,0,active
data.acehjayakab.go.id,Pemerintah Kabupaten Aceh Jaya Open Data Portal,https://data.acehjayakab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Aceh Jaya,Local government,,0,active
opendata.bogorkab.go.id,Pemerintah Kabupaten Bogor Open Data Portal,https://opendata.bogorkab.go.id,ckan,Open data portal,state,ID,Indonesia,Pemerintah Kabupaten Bogor,Regional government,https://opendata.bogorkab.go.id/api/3,0,active
data.kamparkab.go.id,Pemerintah Kabupaten Kampar Open Data Portal,https://data.kamparkab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Kampar,Local government,https://data.kamparkab.go.id/api/3,218,active
data.pidiejayakab.go.id,Pemerintah Kabupaten Pidie Jaya Open Data Portal,https://data.pidiejayakab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Pidie Jaya,Local government,https://data.pidiejayakab.go.id/api/3,204,active
opendata.solselkab.go.id,Pemerintah Kabupaten Solok Selatan Open Data Portal,https://opendata.solselkab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Solok Selatan,Local government,https://opendata.solselkab.go.id/api/3,0,active
danta-admin.bekasikota.go.id,Pemerintah Kota Bekasi Open Data Portal,https://danta-admin.bekasikota.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kota Bekasi,Local government,https://danta-admin.bekasikota.go.id/api/3,0,active
opendata.penghu.gov.tw,Penghu County Government Open Data Portal,https://opendata.penghu.gov.tw,ckan,Open data portal,state,TW,Taiwan,Penghu County Government,Regional government,https://opendata.penghu.gov.tw/api/3,518,active
data.pkc.gov.uk,Perth and Kinross Open Data Portal,https://data.pkc.gov.uk,ckan,Open data portal,local,GB,United Kingdom,Perth and Kinross,Local government,,0,active
data.pesisirselatankab.go.id,Pesisir Selatan Regency Government Open Data Portal,https://data.pesisirselatankab.go.id,ckan,Open data portal,local,ID,Indonesia,Pesisir Selatan Regency Government,Local government,https://data.pesisirselatankab.go.id/api/3,35,active
pgeo.cm-castrodaire.pt,PGeo Castro Daire - Câmara Municipal de Castro Daire,https://www.pgeo.cm-castrodaire.pt,ckan,Open data portal,local,PT,Portugal,Câmara Municipal de Castro Daire,Local government,https://www.pgeo.cm-castrodaire.pt/api/3,0,active
phetchaburi.gdcatalog.go.th,Phetchaburi Provincial Open Data Portal,https://phetchaburi.gdcatalog.go.th,ckan,Open data portal,local,TH,Thailand,Phetchaburi Provincial Administration,Local government,https://phetchaburi.gdcatalog.go.th/api/3,291,active
opendata.picturae.com,Picturae Open Data,https://opendata.picturae.com,ckan,Open data portal,federal,NL,Netherlands,Picturae,Business,https://opendata.picturae.com/api/3,0,active
data.pidiekab.go.id,Pidie Regency Government (Pemerintah Kabupaten Pidie) Open Data Portal,https://data.pidiekab.go.id,ckan,Open data portal,local,ID,Indonesia,Pidie Regency Government (Pemerintah Kabupaten Pidie),Local government,https://data.pidiekab.go.id/api/3,575,active
pilot.data.gov.la,Pilot Data Portal - Laos,https://pilot.data.gov.la/,ckan,Open data portal,federal,LA,Laos,"Digital Government Administration Center, Ministry of Technology and Communications",Central government,https://pilot.data.gov.la/api/3,0,active
data.pknu.ac.kr,PKNU Data Catalog,https://data.pknu.ac.kr,ckan,Open data portal,federal,KR,South Korea,Pukyong National University,Academy,https://data.pknu.ac.kr/api/3,0,active
opendata-valencia.iotplatform.telefonica.com,Plataforma VLCi,https://opendata-valencia.iotplatform.telefonica.com,ckan,Open data portal,local,ES,Spain,Ayuntamiento de Valencia,Local government,https://opendata-valencia.iotplatform.telefonica.com/api/3,310,active
plymouth.thedata.place,Plymouth Data Place - Open Data Portal,https://plymouth.thedata.place,ckan,Open data portal,federal,GB,United Kingdom,Thedata,Academy,,0,active
data.pointblue.org,Point Blue Data Catalog,https://data.pointblue.org/apps/data_catalog/,ckan,Open data portal,state,US,United States,Point Blue Conservation Science,Civil society,,0,active
pcd.gdcatalog.go.th,"Pollution Control Department (PCD), Thailand Open Data Portal",https://pcd.gdcatalog.go.th,ckan,Open data portal,federal,TH,Thailand,"Pollution Control Department (PCD), Thailand",Central government,https://pcd.gdcatalog.go.th/api/3,0,active
dataportal.ponderful.eu,PONDERFUL Information Platform,https://dataportal.ponderful.eu,ckan,Open data portal,federal,EU,European Union,PONDERFUL Project,Academy,https://dataportal.ponderful.eu/api/3,700,active
opendata.ponferrada.org,Ponferrada 3.0 Open Data Catalog,https://opendata.ponferrada.org,ckan,Open data portal,federal,ES,Spain,Municipality of Ponferrada,Local government,,0,active
statistics.ukdataservice.ac.uk,Population statistics from the UK censuses,https://statistics.ukdataservice.ac.uk,ckan,Open data portal,federal,GB,United Kingdom,UK Data Service,Academy,https://statistics.ukdataservice.ac.uk/api/3,905,active
risp.puertosdetenerife.org,Port Authority of Santa Cruz de Tenerife - Statistics,https://risp.puertosdetenerife.org,ckan,Open data portal,state,ES,Spain,Autoridad Portuaria de Santa Cruz de Tenerife,Regional government,https://risp.puertosdetenerife.org/api/3,0,active
openbaladiati.tn,Portail des données ouvertes des Municipalités,http://openbaladiati.tn,ckan,Open data portal,federal,TN,Tunisia,Anshar Association,Civil society,http://openbaladiati.tn/api/3,0,active
data.gov.ma,Portail Open Data - Données ouvertes du Maroc,https://www.data.gov.ma,ckan,Open data portal,federal,MA,Morocco,Government of Morocco,Central government,http://www.data.gov.ma/data/api/3,663,active
opendata.nicecotedazur.org,Portail Open data mutualisé de Nice Côte d'Azur,https://opendata.nicecotedazur.org,ckan,Open data portal,local,FR,France,Nice Côte d'Azur,Local government,,0,active
trouver.crige-paca.org,Portail OpenData Tefenua,https://trouver.crige-paca.org,ckan,Open data portal,state,FR,France,The Geographic Information Resource Center in Provence-Alpes-Côte d'Azur (CRIGE PACA),Regional government,,0,active
datosabiertos.dip-badajoz.es,Portal  de Datos Abiertos Diputación de Badajoz,https://datosabiertos.dip-badajoz.es/dataset,ckan,Open data portal,local,ES,Spain,Portal  de Datos Abiertos Diputación de Badajoz,Local government,https://datosabiertos.dip-badajoz.es/api/3,107,active
data.belitung.go.id,Portal Belitung Satu Data,https://data.belitung.go.id,ckan,Open data portal,local,ID,Indonesia,Dinas Komunikasi dan Informatika Kabupaten Belitung,Local government,https://data.belitung.go.id/api/3,961,active
data.bontangkota.go.id,Portal Bontang Satu Data,https://data.bontangkota.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kota Bontang,Local government,https://data.bontangkota.go.id/api/3,0,active
web.transparencia.pe.gov.br,Portal da Transparência – Governo de Pernambuco,https://web.transparencia.pe.gov.br,ckan,Open data portal,federal,BR,Brazil,Governo de Pernambuco,Regional government,http://web.transparencia.pe.gov.br/ckan/api/3,0,active
dados.natal.br,Portal da Transparência da Mobilidade Urbana de Natal,https://dados.natal.br,ckan,Open data portal,local,BR,Brazil,Urbana de Natal,Local government,,0,active
transparencia.mg.gov.br,Portal da Transparência é uma iniciativa do Governo do Estado de Minas Gerais,https://www.transparencia.mg.gov.br,ckan,Open data portal,state,BR,Brazil,Estado de Minas Gerais,Regional government,http://www.transparencia.mg.gov.br/dados-abertos/ckan/api/3,0,active
dados.cvm.gov.br,Portal Dados Abertos CVM,https://dados.cvm.gov.br,ckan,Open data portal,federal,BR,Brazil,Comissao de Valores Mobiliarios,Central government,https://dados.cvm.gov.br/api/3,54,active
data.bangkalankab.go.id,Portal Data Bangkalan,https://data.bangkalankab.go.id,ckan,Open data portal,local,ID,Indonesia,Bangkalan Regency,Local government,https://data.bangkalankab.go.id/api/3,0,active
data.wonogirikab.go.id,PORTAL DATA KABUPATEN WONOGIRI,https://data.wonogirikab.go.id,ckan,Open data portal,local,ID,Indonesia,Wonogiri Regency,Local government,,0,active
data.tangerangselatankota.go.id,Portal Data Kota Tangerang Selatan,https://data.tangerangselatankota.go.id,ckan,Open data portal,local,ID,Indonesia,Diskominfo Kota Tangerang Selatan,Local government,https://data.tangerangselatankota.go.id/api/3,0,active
data.lamongankab.go.id,Portal Data Lamongan,https://data.lamongankab.go.id,ckan,Open data portal,local,ID,Indonesia,Lamongan Regency,Local government,https://data.lamongankab.go.id/api/3,3274,active
portalsatudata.simalungunkab.go.id,Portal Data Simalungun,https://portalsatudata.simalungunkab.go.id,ckan,Open data portal,local,ID,Indonesia,Pemerintah Kabupaten Simalungun,Local government,https://portalsatudata.simalungunkab.go.id/api/3,0,active
data.rsud.tulungagung.go.id,Portal Data Terbuka RSUD dr. Iskak Tulungagung,https://data.rsud.tulungagung.go.id,ckan,Open data portal,state,ID,Indonesia,"Government hospital in Tulungagung Regency, Indonesia",Regional government,https://data.rsud.tulungagung.go.id/api/3,147,active
data.cilacapkab.go.id,Portal Data Terpadu Kabupaten Cilacap,https://data.cilacapkab.go.id,ckan,Open data portal,local,ID,Indonesia,Cilacap Regency,Local government,https://data.cilacapkab.go.id/api/3,0,active
algeciras-opendata.enmapa.com,Portal Datos Abiertos - Ay. Algeciras,https://algeciras-opendata.enmapa.com/,ckan,Open data portal,local,ES,Spain,Ayuntamiento de Algeciras,Local government,,0,active
moguer-ckan.innovasur.com,Portal Datos Abiertos - Ay. Moguer,https://moguer-ckan.innovasur.com/,ckan,Open data portal,local,ES,Spain,Ayuntamiento de Moguer,Local government,,0,active
